epoch,acc,loss,val_acc,val_loss
0,0.24785121517486663,2.367145490349576,0.3805,1.8703762633005778
1,0.41352993479549494,1.62200332698415,0.5398333333333334,1.333668659845988
2,0.5275637225844695,1.3259582392690306,0.6191666666666666,1.0692118275960287
3,0.5886744220509781,1.1684297086857591,0.6913333333333334,0.8995503090222676
4,0.6326318909306461,1.0512553970878762,0.7813333333333333,0.6403794152736664
5,0.652267338470658,0.9864108199965834,0.7588333333333334,0.7247189763387044
6,0.6743294309425015,0.9280853758179088,0.7853333333333333,0.6308387401898702
7,0.6953727030231179,0.8695245711458599,0.8161666666666667,0.5365701655546824
8,0.7123406935388263,0.8215909816223133,0.8265,0.49686331033706665
9,0.7250481624184943,0.7855698012332275,0.8276666666666667,0.5070673371950786
10,0.7347917901600475,0.7559420216980953,0.8191666666666667,0.5579194058974584
11,0.740682424422051,0.731872849276805,0.8356666666666667,0.4989894336462021
12,0.7573169828097214,0.6940899854741227,0.8693333333333333,0.38456332063674925
13,0.763133521043272,0.6722075038660753,0.864,0.41092173926035563
14,0.774896265560166,0.6441438003963773,0.8618333333333333,0.4291946167945862
15,0.7759336099585062,0.6369753368397613,0.877,0.3746897308826447
16,0.7857513337285121,0.605799422776586,0.8733333333333333,0.38355952644348146
17,0.7893264671013633,0.6022899357715724,0.8851666666666667,0.3699528774023056
18,0.7958469176052163,0.5809273554258397,0.8893333333333333,0.3289150467514992
19,0.7987366627148785,0.5742617769196638,0.8925,0.32521229135990143
20,0.8045161529342028,0.5553156709575625,0.8991666666666667,0.32552978388468423
21,0.8078134262003557,0.5483336020382502,0.891,0.331972372641166
22,0.8090174866627149,0.5422549808191419,0.8901666666666667,0.3882660743445158
23,0.8149266449318316,0.524037793758985,0.889,0.3689877702991168
24,0.8183906342620035,0.517436757144945,0.8945,0.40522531056279937
25,0.8259854771784232,0.49682826015415915,0.8943333333333333,0.33540035887559255
26,0.8252630409010077,0.49935711508315384,0.9086666666666666,0.31562438944975535
27,0.824614700652045,0.49930875156037224,0.8878333333333334,0.40136305956045787
28,0.8370813574392413,0.46411549351959275,0.9023333333333333,0.35801625860482456
29,0.8328393598103142,0.47375381070840056,0.9085,0.3265941629509131
30,0.8360810610551275,0.4667256656922643,0.9158333333333334,0.2947727884451548
31,0.833246887966805,0.47689888353233745,0.9055,0.34419580131272476
32,0.8407120628334321,0.4531800590207658,0.9158333333333334,0.2894776297385494
33,0.8431757557794902,0.4458802330730539,0.907,0.3499417687331637
34,0.8426941315945465,0.44593339980478885,0.9155,0.3485091767758131
