epoch,acc,loss,val_acc,val_loss
0,0.1975029638411381,2.57494567015783,0.33516666666666667,1.9012136154174806
1,0.2889930349733254,1.9316646387821552,0.49466666666666664,1.4862155415217082
2,0.3501222584469472,1.7895145888291808,0.48233333333333334,1.4922782980600993
3,0.40093360995850624,1.6648612879901223,0.6495,1.0294353731473287
4,0.4400007409602845,1.5648102816845726,0.7116666666666667,0.849029914855957
5,0.46521191464137523,1.4986525783541644,0.6821666666666667,0.9341519562403361
6,0.4813833728512152,1.4474661070422865,0.78,0.654295399983724
7,0.5043901896858328,1.3882690119404162,0.6826666666666666,1.0135941422780355
8,0.5157824540604624,1.3567432491964466,0.7563333333333333,0.7222941651344299
9,0.5288233550681684,1.3171378125010966,0.7423333333333333,0.7865730168024699
10,0.5394190871369294,1.293979502777129,0.7598333333333334,0.7452067313194275
11,0.5501444872554832,1.2624225507456661,0.8156666666666667,0.565024356285731
12,0.5552200652045051,1.2441642181577948,0.8406666666666667,0.45255096125602723
13,0.5659454653230587,1.2151639807238406,0.8518333333333333,0.43467403888702394
14,0.5745035566093657,1.1933125387159549,0.8525,0.43258082524935404
15,0.5750037048014226,1.1837152995049918,0.8333333333333334,0.5006172497272492
16,0.5797273266152935,1.1707989832725338,0.8458333333333333,0.46328781576951344
17,0.5896747184350919,1.1489053397717106,0.8653333333333333,0.3971690243085225
18,0.5964359810314167,1.1341404794109737,0.8675,0.40434561292330423
19,0.6009743627741553,1.1170370309538014,0.8493333333333334,0.4619665150245031
20,0.6071058091286307,1.1044478360618724,0.8768333333333334,0.3614981323281924
21,0.6094027860106699,1.0915231658427336,0.8701666666666666,0.38251251777013145
22,0.6080875815056312,1.0958199614275823,0.8755,0.3989801646272341
23,0.612125815056313,1.0836905479590144,0.8951666666666667,0.3164924499591192
24,0.6209617664493183,1.0605064212092297,0.8775,0.36220200461149216
25,0.6252778601066983,1.047759983160825,0.8741666666666666,0.3762798863649368
26,0.6262596324836989,1.0412958469098321,0.8496666666666667,0.4622941285769145
27,0.633132039122703,1.0330553302220078,0.8848333333333334,0.36643149705727895
28,0.6266856846473029,1.0428315408276112,0.8868333333333334,0.35221802119414014
29,0.6341879075281565,1.0235165954431134,0.8911666666666667,0.3475161676804225
30,0.6365404564315352,1.008778820102499,0.8891666666666667,0.37601986040671664
31,0.6320020746887967,1.0180714180484352,0.8888333333333334,0.36678617040316264
32,0.6434499110847659,0.9987096860784006,0.8988333333333334,0.32752706482013066
33,0.6391152934202726,1.0045063412584316,0.8875,0.41251199583212533
34,0.6425051867219918,0.9961228049986802,0.8898333333333334,0.36953177001078924
35,0.6452652637818613,0.9902783918117737,0.8956666666666667,0.34358479831616084
36,0.6475437166567872,0.9830169613165621,0.9036666666666666,0.365554425795873
37,0.6508039419087137,0.9695302779125475,0.9065,0.30953770223259924
38,0.6509521339656195,0.9739903402031704,0.9066666666666666,0.2965693223675092
39,0.6514522821576764,0.9769324435105533,0.9041666666666667,0.30725190512339273
40,0.649896265560166,0.9794975985205944,0.9005,0.34443024777372677
41,0.6555460877296977,0.9611250448400054,0.9121666666666667,0.3034948073973258
42,0.6553052756372258,0.9633569940659656,0.8971666666666667,0.3434525302350521
43,0.6567316241849437,0.9568962363595784,0.9123333333333333,0.27532879790663717
44,0.6545828393598103,0.964990034840767,0.8991666666666667,0.36110309076309205
45,0.6622332542975696,0.9429555851138055,0.9016666666666666,0.35732765622933704
46,0.6628074985180794,0.9395405626334096,0.9181666666666667,0.29754567365845047
47,0.6615478660343805,0.94415724839271,0.9145,0.2922190850873788
48,0.6687166567871962,0.9253698753344285,0.9016666666666666,0.33298121255636215
49,0.6582135447540012,0.9533107044516439,0.9106666666666666,0.29684215513865153
50,0.6600288974510966,0.9460221365332674,0.907,0.3199807418336471
51,0.6587322169531713,0.9499529613922811,0.9088333333333334,0.352240399107337
52,0.6731253704801423,0.9136655755831281,0.9073333333333333,0.3108288798928261
53,0.6684202726733847,0.9225360760272043,0.9188333333333333,0.295883854607741
54,0.666753112033195,0.9248818201810634,0.9065,0.31361425669987997
55,0.667345880260818,0.9248686728123454,0.911,0.31021415105462075
56,0.6656972436277415,0.9275091694359887,0.9145,0.2750225520233313
57,0.6711433017190278,0.9163481261852795,0.9245,0.2713345355515679
58,0.6751259632483699,0.9086751256316953,0.918,0.3048968145449956
59,0.671754593953764,0.9182068152882039,0.9251666666666667,0.30472357852756976
60,0.6701244813278008,0.9207555739883672,0.9188333333333333,0.27657047413041197
61,0.6762929756965027,0.9036566658949156,0.9173333333333333,0.3044523626466592
62,0.6769042679312389,0.9067185010140509,0.9245,0.2595130802492301
63,0.6757928275044458,0.9012346786745533,0.9231666666666667,0.2743203206807375
64,0.6771821280379372,0.8929021357650861,0.9235,0.29871868149439496
65,0.6776452282157677,0.902025278139844,0.9256666666666666,0.25757157141963644
66,0.6802571132187315,0.8885410164781555,0.9228333333333333,0.2802794365361333
67,0.6710506816834617,0.9093640993686561,0.9185,0.3109345833212137
68,0.6726437462951986,0.9074353963858766,0.9233333333333333,0.27116843778888383
69,0.6736625666864257,0.9040245594899543,0.9248333333333333,0.2642571405135095
70,0.6798495850622407,0.8912801450757706,0.9291666666666667,0.2465623923788468
71,0.6784047125074096,0.8969284531300988,0.9255,0.25009378300110496
72,0.6782009484291642,0.8957180002948273,0.9226666666666666,0.28096612119923037
73,0.6790345287492591,0.8942044162708729,0.915,0.30206487559278805
74,0.6816464137522229,0.8910918608970309,0.9311666666666667,0.2411982839256525
75,0.6762559276822763,0.9057004183351941,0.9265,0.30011559765785933
