epoch,acc,loss,val_acc,val_loss
26,0.8240589804386484,0.503206701611931,0.91,0.32349348442753156
27,0.8247628927089508,0.4938156495315741,0.9046666666666666,0.3279208462337653
28,0.8269672495554238,0.4891328126772858,0.9051666666666667,0.33004872141281766
29,0.8335432720806165,0.47622867408095376,0.8963333333333333,0.3792652008384466
30,0.8347288085358625,0.4717487298845406,0.906,0.33293551939725874
31,0.8359328689982217,0.4644046956308906,0.8996666666666666,0.35311057738463086
32,0.8393598103141672,0.4572156043571409,0.891,0.4182220546603203
33,0.8400081505631298,0.45303116611850397,0.9118333333333334,0.35004193215568863
34,0.8420272673384707,0.4481414189914415,0.9135,0.31424050518870356
35,0.8425829875518672,0.4465690704921584,0.9073333333333333,0.36632904075210293
36,0.8457135447540012,0.44345462851189893,0.917,0.30248524620135625
37,0.8460655008891523,0.43831686164784095,0.9161666666666667,0.316318399262925
38,0.8468435091879075,0.43890545642771883,0.9118333333333334,0.3060456637889147
39,0.8492886781268524,0.42841858096450025,0.9105,0.3281842379122972
40,0.8496035862477771,0.4280753143832295,0.9115,0.3282615960811575
41,0.848158713692946,0.431843541938095,0.9115,0.31564230120927095
42,0.853326911677534,0.41521140613422575,0.9035,0.3787687129378319
43,0.8541419679905157,0.41182782893537234,0.9203333333333333,0.30223815694451334
44,0.8550311203319502,0.41137865606764973,0.897,0.45850582755108676
45,0.8536788678126852,0.4151650687876181,0.9071666666666667,0.345176870500048
46,0.8573280972139893,0.40512749055404906,0.9223333333333333,0.3033847262263298
47,0.8599399822169532,0.39889931991043825,0.9183333333333333,0.28320063413679597
48,0.8563092768227623,0.4090454155796168,0.9096666666666666,0.36101985291143257
49,0.8591064018968583,0.39986990828969127,0.9088333333333334,0.3944536173641682
50,0.8591804979253111,0.3967109611580865,0.9208333333333333,0.3184000049630801
51,0.8564759928867812,0.4021512460038502,0.9263333333333333,0.2775682937018573
52,0.8596806461173682,0.3946232905355517,0.9145,0.34779581749687594
53,0.8634595435684648,0.3897029131827031,0.9161666666666667,0.3482272044668595
54,0.8588470657972732,0.40259615547467015,0.9238333333333333,0.303575985474512
55,0.8643116478956728,0.38355069537053604,0.9085,0.42612274045993886
56,0.864663604030824,0.3821354036359641,0.9228333333333333,0.30437168611586096
57,0.8626259632483699,0.3897284208643722,0.9246666666666666,0.32080556876274446
58,0.8699058980438649,0.3708891551054889,0.9226666666666666,0.3112443796886752
59,0.8654786603438056,0.3819423077918399,0.9131666666666667,0.3654858981569608
60,0.8692019857735626,0.3766667857204708,0.9246666666666666,0.3237914581317455
61,0.8642005038529935,0.38205160476873495,0.9196666666666666,0.35213682789107165
62,0.8666086247777119,0.37636320545481905,0.9211666666666667,0.3397088783408205
63,0.8665715767634855,0.3747994023026105,0.913,0.3841897567783793
64,0.87068390634262,0.37032734612521556,0.9256666666666666,0.31586101815352835
65,0.8694613218731476,0.3699285744770627,0.9286666666666666,0.32005642106725524
66,0.866867960877297,0.37510201114412867,0.8856666666666667,0.561234119027853
67,0.8710543864848844,0.3657042120210923,0.9243333333333333,0.3028973351386376
68,0.8696280379371666,0.3657492803704771,0.9281666666666667,0.28381017577523987
69,0.8708876704208655,0.36914947203627696,0.9261666666666667,0.2947935665057351
70,0.8707950503852994,0.3665499151770258,0.924,0.3243980221745248
71,0.8690908417308832,0.36954467153426057,0.922,0.34016695437331995
72,0.868220213396562,0.3719461448790111,0.9171666666666667,0.3436850629209075
73,0.8746295198577356,0.356927696151323,0.9268333333333333,0.32595576415583494
74,0.8719805868405454,0.3631269183369667,0.9238333333333333,0.3163226269117246
75,0.8767597806757558,0.34968663893733754,0.931,0.3107090386816611
76,0.8755001481920569,0.3541357813916908,0.9121666666666667,0.4797792952867846
77,0.8727771191464138,0.35946692892224114,0.9255,0.32384747338791686
78,0.8764633965619443,0.35174272257638556,0.9271666666666667,0.29607247303674616
79,0.8717027267338471,0.36395769894934465,0.9278333333333333,0.3222700175882007
80,0.8758891523414345,0.35002748846519044,0.922,0.4163447864713768
81,0.8720917308832247,0.3584987515492959,0.9286666666666666,0.3047086295078819
82,0.8777230290456431,0.3454492820570909,0.9275,0.35924477299426993
83,0.878723325429757,0.347074542241532,0.9198333333333333,0.3576805963429312
84,0.8755557202133966,0.3527108084392625,0.9221666666666667,0.3354341107706229
85,0.8774822169531713,0.345876125926657,0.9233333333333333,0.3651798247260352
86,0.8781676052163604,0.3496866903044252,0.9201666666666667,0.3557788696725232
87,0.8776674570243035,0.34782179524802476,0.9285,0.3186173244143526
88,0.8774636929460581,0.3496155273719871,0.928,0.30850914238890015
89,0.8816315945465323,0.33568810024024076,0.9208333333333333,0.406771667266575
90,0.8811684943687018,0.33378499049163407,0.9308333333333333,0.3049884930253029
91,0.8778156490812092,0.3479076311424511,0.9261666666666667,0.3336819331687875
92,0.8778897451096621,0.34242266619141326,0.9256666666666666,0.33660259591798
93,0.8755742442205098,0.34944503959194495,0.923,0.37179354270050924
94,0.880334914048607,0.34019203620610033,0.9301666666666667,0.32075461191684007
95,0.8765189685832839,0.34721131483384676,0.9285,0.30131842724326996
96,0.8814648784825133,0.33628802371002636,0.9331666666666667,0.29535427247247814
97,0.8808350622406639,0.336944793729008,0.9286666666666666,0.30663966784626245
98,0.8800200059276823,0.3401613549454451,0.9315,0.277745769670757
99,0.8794457617071725,0.34095514659498827,0.9343333333333333,0.29068849952192977
